pais,pais_code,anio,indicador,indicador_code,valor,fecha_extraccion
Colombia,CO,2024,GDP (current US$),NY.GDP.MKTP.CD,418818154879.271,2026-03-05 11:29:17.313222
Colombia,CO,2023,GDP (current US$),NY.GDP.MKTP.CD,366291836137.916,2026-03-05 11:29:17.313230
Colombia,CO,2022,GDP (current US$),NY.GDP.MKTP.CD,345632492851.448,2026-03-05 11:29:17.313232
Colombia,CO,2021,GDP (current US$),NY.GDP.MKTP.CD,318524633225.395,2026-03-05 11:29:17.313233
Colombia,CO,2020,GDP (current US$),NY.GDP.MKTP.CD,270348342541.465,2026-03-05 11:29:17.313235
Colombia,CO,2019,GDP (current US$),NY.GDP.MKTP.CD,323031701192.84,2026-03-05 11:29:17.313238
Colombia,CO,2018,GDP (current US$),NY.GDP.MKTP.CD,334198218098.276,2026-03-05 11:29:17.313239
Colombia,CO,2017,GDP (current US$),NY.GDP.MKTP.CD,311866875156.879,2026-03-05 11:29:17.313240
Colombia,CO,2016,GDP (current US$),NY.GDP.MKTP.CD,282720100286.228,2026-03-05 11:29:17.313241
Colombia,CO,2015,GDP (current US$),NY.GDP.MKTP.CD,293492370193.166,2026-03-05 11:29:17.313243
Colombia,CO,2014,GDP (current US$),NY.GDP.MKTP.CD,381240864422.407,2026-03-05 11:29:17.313244
Colombia,CO,2013,GDP (current US$),NY.GDP.MKTP.CD,382093697077.685,2026-03-05 11:29:17.313245
Colombia,CO,2012,GDP (current US$),NY.GDP.MKTP.CD,370691143018.039,2026-03-05 11:29:17.313246
Colombia,CO,2011,GDP (current US$),NY.GDP.MKTP.CD,334966134804.887,2026-03-05 11:29:17.313247
Colombia,CO,2010,GDP (current US$),NY.GDP.MKTP.CD,286498534094.963,2026-03-05 11:29:17.313248
Colombia,CO,2009,GDP (current US$),NY.GDP.MKTP.CD,232468663109.595,2026-03-05 11:29:17.313249
Colombia,CO,2008,GDP (current US$),NY.GDP.MKTP.CD,242504150472.931,2026-03-05 11:29:17.313250
Colombia,CO,2007,GDP (current US$),NY.GDP.MKTP.CD,206229540926.312,2026-03-05 11:29:17.313251
Colombia,CO,2006,GDP (current US$),NY.GDP.MKTP.CD,161792958904.864,2026-03-05 11:29:17.313252
Colombia,CO,2005,GDP (current US$),NY.GDP.MKTP.CD,145600529605.803,2026-03-05 11:29:17.313254
Colombia,CO,2004,GDP (current US$),NY.GDP.MKTP.CD,117092416666.245,2026-03-05 11:29:17.313255
Colombia,CO,2003,GDP (current US$),NY.GDP.MKTP.CD,94644969157.0987,2026-03-05 11:29:17.313256
Colombia,CO,2002,GDP (current US$),NY.GDP.MKTP.CD,97945812802.8882,2026-03-05 11:29:17.313257
Colombia,CO,2001,GDP (current US$),NY.GDP.MKTP.CD,98200641203.3892,2026-03-05 11:29:17.313258
Colombia,CO,2000,GDP (current US$),NY.GDP.MKTP.CD,99875074951.0278,2026-03-05 11:29:17.313260
Colombia,CO,1999,GDP (current US$),NY.GDP.MKTP.CD,86186158684.7685,2026-03-05 11:29:17.313261
Colombia,CO,1998,GDP (current US$),NY.GDP.MKTP.CD,98443739941.1664,2026-03-05 11:29:17.313263
Colombia,CO,1997,GDP (current US$),NY.GDP.MKTP.CD,106659508271.255,2026-03-05 11:29:17.313264
Colombia,CO,1996,GDP (current US$),NY.GDP.MKTP.CD,97160109277.8087,2026-03-05 11:29:17.313265
Colombia,CO,1995,GDP (current US$),NY.GDP.MKTP.CD,92507279383.0387,2026-03-05 11:29:17.313266
Colombia,CO,1994,GDP (current US$),NY.GDP.MKTP.CD,81703500846.0364,2026-03-05 11:29:17.313267
Colombia,CO,1993,GDP (current US$),NY.GDP.MKTP.CD,66446804802.5747,2026-03-05 11:29:17.313268
Colombia,CO,1992,GDP (current US$),NY.GDP.MKTP.CD,58418985443.3172,2026-03-05 11:29:17.313269
Colombia,CO,1991,GDP (current US$),NY.GDP.MKTP.CD,49175565911.0655,2026-03-05 11:29:17.313270
Colombia,CO,1990,GDP (current US$),NY.GDP.MKTP.CD,47844090709.9908,2026-03-05 11:29:17.313271
Colombia,CO,1989,GDP (current US$),NY.GDP.MKTP.CD,39540080200.3938,2026-03-05 11:29:17.313272
Colombia,CO,1988,GDP (current US$),NY.GDP.MKTP.CD,39212550050.4223,2026-03-05 11:29:17.313273
Colombia,CO,1987,GDP (current US$),NY.GDP.MKTP.CD,36373307085.0887,2026-03-05 11:29:17.313274
Colombia,CO,1986,GDP (current US$),NY.GDP.MKTP.CD,34942489683.9712,2026-03-05 11:29:17.313275
Colombia,CO,1985,GDP (current US$),NY.GDP.MKTP.CD,34894411351.983,2026-03-05 11:29:17.313276
Colombia,CO,1984,GDP (current US$),NY.GDP.MKTP.CD,38253120737.9671,2026-03-05 11:29:17.313277
Colombia,CO,1983,GDP (current US$),NY.GDP.MKTP.CD,38729822781.5997,2026-03-05 11:29:17.313278
Colombia,CO,1982,GDP (current US$),NY.GDP.MKTP.CD,38968039721.748,2026-03-05 11:29:17.313280
Colombia,CO,1981,GDP (current US$),NY.GDP.MKTP.CD,36388366869.0309,2026-03-05 11:29:17.313281
Colombia,CO,1980,GDP (current US$),NY.GDP.MKTP.CD,33400735644.0481,2026-03-05 11:29:17.313543
Colombia,CO,1979,GDP (current US$),NY.GDP.MKTP.CD,27940411250.2732,2026-03-05 11:29:17.313545
Colombia,CO,1978,GDP (current US$),NY.GDP.MKTP.CD,23263511958.0509,2026-03-05 11:29:17.313547
Colombia,CO,1977,GDP (current US$),NY.GDP.MKTP.CD,19470960619.1297,2026-03-05 11:29:17.313548
Colombia,CO,1976,GDP (current US$),NY.GDP.MKTP.CD,15341403660.4698,2026-03-05 11:29:17.313549
Colombia,CO,1975,GDP (current US$),NY.GDP.MKTP.CD,13098633901.8673,2026-03-05 11:29:17.620473
Colombia,CO,1974,GDP (current US$),NY.GDP.MKTP.CD,12370029583.6419,2026-03-05 11:29:17.620477
Colombia,CO,1973,GDP (current US$),NY.GDP.MKTP.CD,10315760000.3394,2026-03-05 11:29:17.620479
Colombia,CO,1972,GDP (current US$),NY.GDP.MKTP.CD,8671358732.68486,2026-03-05 11:29:17.620480
Colombia,CO,1971,GDP (current US$),NY.GDP.MKTP.CD,7820380970.53674,2026-03-05 11:29:17.620481
Colombia,CO,1970,GDP (current US$),NY.GDP.MKTP.CD,7198360460.19887,2026-03-05 11:29:17.620483
Colombia,CO,1969,GDP (current US$),NY.GDP.MKTP.CD,6450175213.74923,2026-03-05 11:29:17.620484
Colombia,CO,1968,GDP (current US$),NY.GDP.MKTP.CD,5960212869.12968,2026-03-05 11:29:17.620485
Colombia,CO,1967,GDP (current US$),NY.GDP.MKTP.CD,5825170438.48704,2026-03-05 11:29:17.620486
Colombia,CO,1966,GDP (current US$),NY.GDP.MKTP.CD,5428518518.51852,2026-03-05 11:29:17.620487
Colombia,CO,1965,GDP (current US$),NY.GDP.MKTP.CD,5760761904.7619,2026-03-05 11:29:17.620489
Colombia,CO,1964,GDP (current US$),NY.GDP.MKTP.CD,5973366666.66667,2026-03-05 11:29:17.620490
Colombia,CO,1963,GDP (current US$),NY.GDP.MKTP.CD,4836166666.66667,2026-03-05 11:29:17.620491
Colombia,CO,1962,GDP (current US$),NY.GDP.MKTP.CD,4955543963.36869,2026-03-05 11:29:17.620492
Colombia,CO,1961,GDP (current US$),NY.GDP.MKTP.CD,4540447761.19403,2026-03-05 11:29:17.620493
Colombia,CO,1960,GDP (current US$),NY.GDP.MKTP.CD,4031152976.63904,2026-03-05 11:29:17.620494
Colombia,CO,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.60908593728228,2026-03-05 11:29:18.085444
Colombia,CO,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.7359044948689,2026-03-05 11:29:18.085447
Colombia,CO,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.1772313546166,2026-03-05 11:29:18.085448
Colombia,CO,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.49505757399448,2026-03-05 11:29:18.085450
Colombia,CO,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52663500084706,2026-03-05 11:29:18.085451
Colombia,CO,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.52301932741447,2026-03-05 11:29:18.085452
Colombia,CO,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.24056932930569,2026-03-05 11:29:18.085453
Colombia,CO,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.31431325695011,2026-03-05 11:29:18.085454
Colombia,CO,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.51346024627675,2026-03-05 11:29:18.085455
Colombia,CO,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.9898311584953,2026-03-05 11:29:18.085456
Colombia,CO,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.89883787761738,2026-03-05 11:29:18.085457
Colombia,CO,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.01699224310383,2026-03-05 11:29:18.085458
Colombia,CO,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.16930188840055,2026-03-05 11:29:18.085459
Colombia,CO,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.4150334477625,2026-03-05 11:29:18.085460
Colombia,CO,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.27200227892008,2026-03-05 11:29:18.085461
Colombia,CO,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.20251661216482,2026-03-05 11:29:18.085462
Colombia,CO,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.99688495554511,2026-03-05 11:29:18.085463
Colombia,CO,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.54438485815156,2026-03-05 11:29:18.085464
Colombia,CO,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.29342363628927,2026-03-05 11:29:18.085467
Colombia,CO,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.05101962689696,2026-03-05 11:29:18.085468
Colombia,CO,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.90402005546502,2026-03-05 11:29:18.085469
Colombia,CO,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.1297886294186,2026-03-05 11:29:18.085470
Colombia,CO,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.35150728778872,2026-03-05 11:29:18.085471
Colombia,CO,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.96556090304834,2026-03-05 11:29:18.085472
Colombia,CO,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.22534818585366,2026-03-05 11:29:18.085473
Colombia,CO,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.8736870857471,2026-03-05 11:29:18.085474
Colombia,CO,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.6769799276672,2026-03-05 11:29:18.085475
Colombia,CO,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.4700217119089,2026-03-05 11:29:18.085476
Colombia,CO,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.7975755127402,2026-03-05 11:29:18.085477
Colombia,CO,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.8917930194849,2026-03-05 11:29:18.085478
Colombia,CO,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.8462417553045,2026-03-05 11:29:18.085479
Colombia,CO,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.4424828533275,2026-03-05 11:29:18.085480
Colombia,CO,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.0106266231361,2026-03-05 11:29:18.085481
Colombia,CO,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.3878204854436,2026-03-05 11:29:18.085482
Colombia,CO,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,29.1520245976215,2026-03-05 11:29:18.085483
Colombia,CO,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,25.8675480831988,2026-03-05 11:29:18.085484
Colombia,CO,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,28.1083969771704,2026-03-05 11:29:18.085485
Colombia,CO,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.302028364018,2026-03-05 11:29:18.085488
Colombia,CO,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.8424631612406,2026-03-05 11:29:18.085490
Colombia,CO,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.090174368125,2026-03-05 11:29:18.085490
Colombia,CO,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.1616171361426,2026-03-05 11:29:18.085491
Colombia,CO,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.5973170624765,2026-03-05 11:29:18.085492
Colombia,CO,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.7209882528585,2026-03-05 11:29:18.085493
Colombia,CO,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.4537624347993,2026-03-05 11:29:18.085494
Colombia,CO,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.5526531495356,2026-03-05 11:29:18.085496
Colombia,CO,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.1340757440455,2026-03-05 11:29:18.085497
Colombia,CO,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.7631590853462,2026-03-05 11:29:18.085498
Colombia,CO,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,33.802818357982,2026-03-05 11:29:18.085499
Colombia,CO,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.8312249167931,2026-03-05 11:29:18.085500
Colombia,CO,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.4375025650554,2026-03-05 11:29:18.531200
Colombia,CO,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.8709573656697,2026-03-05 11:29:18.531207
Colombia,CO,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.5296486781843,2026-03-05 11:29:18.531210
Colombia,CO,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.4444589907729,2026-03-05 11:29:18.531212
Colombia,CO,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.9402616979216,2026-03-05 11:29:18.531215
Colombia,CO,1970,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.90862275848241,2026-03-05 11:29:18.531218
Colombia,CO,1969,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.98166307955375,2026-03-05 11:29:18.531221
Colombia,CO,1968,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.4475387831777,2026-03-05 11:29:18.531224
Colombia,CO,1967,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.32819136425948,2026-03-05 11:29:18.531227
Colombia,CO,1966,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.7281682748598,2026-03-05 11:29:18.531229
Colombia,CO,1965,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.5906836693158,2026-03-05 11:29:18.531232
Colombia,CO,1964,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.0724352164554,2026-03-05 11:29:18.531234
Colombia,CO,1963,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.3554355250467,2026-03-05 11:29:18.531237
Colombia,CO,1962,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.6970939506247,2026-03-05 11:29:18.531240
Colombia,CO,1961,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.28319045648716,2026-03-05 11:29:18.531242
Colombia,CO,1960,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.81407628204986,2026-03-05 11:29:18.531246
Argentina,AR,2024,GDP (current US$),NY.GDP.MKTP.CD,638365455340.04,2026-03-05 11:29:19.037827
Argentina,AR,2023,GDP (current US$),NY.GDP.MKTP.CD,649461687959.174,2026-03-05 11:29:19.037835
Argentina,AR,2022,GDP (current US$),NY.GDP.MKTP.CD,633993756301.08,2026-03-05 11:29:19.037839
Argentina,AR,2021,GDP (current US$),NY.GDP.MKTP.CD,486564085480.036,2026-03-05 11:29:19.037842
Argentina,AR,2020,GDP (current US$),NY.GDP.MKTP.CD,385740508436.965,2026-03-05 11:29:19.037845
Argentina,AR,2019,GDP (current US$),NY.GDP.MKTP.CD,447754683615.225,2026-03-05 11:29:19.037847
Argentina,AR,2018,GDP (current US$),NY.GDP.MKTP.CD,524819892360.176,2026-03-05 11:29:19.037850
Argentina,AR,2017,GDP (current US$),NY.GDP.MKTP.CD,643628393281.364,2026-03-05 11:29:19.037853
Argentina,AR,2016,GDP (current US$),NY.GDP.MKTP.CD,557532320662.955,2026-03-05 11:29:19.037856
Argentina,AR,2015,GDP (current US$),NY.GDP.MKTP.CD,594749285413.212,2026-03-05 11:29:19.037858
Argentina,AR,2014,GDP (current US$),NY.GDP.MKTP.CD,526319673731.638,2026-03-05 11:29:19.037861
Argentina,AR,2013,GDP (current US$),NY.GDP.MKTP.CD,552025140252.246,2026-03-05 11:29:19.037864
Argentina,AR,2012,GDP (current US$),NY.GDP.MKTP.CD,545982375701.128,2026-03-05 11:29:19.037866
Argentina,AR,2011,GDP (current US$),NY.GDP.MKTP.CD,530158122010.442,2026-03-05 11:29:19.037869
Argentina,AR,2010,GDP (current US$),NY.GDP.MKTP.CD,423627422092.49,2026-03-05 11:29:19.037872
Argentina,AR,2009,GDP (current US$),NY.GDP.MKTP.CD,332976484577.619,2026-03-05 11:29:19.037874
Argentina,AR,2008,GDP (current US$),NY.GDP.MKTP.CD,361558037110.419,2026-03-05 11:29:19.037877
Argentina,AR,2007,GDP (current US$),NY.GDP.MKTP.CD,287530508430.568,2026-03-05 11:29:19.037880
Argentina,AR,2006,GDP (current US$),NY.GDP.MKTP.CD,232557260817.308,2026-03-05 11:29:19.037883
Argentina,AR,2005,GDP (current US$),NY.GDP.MKTP.CD,198737095012.282,2026-03-05 11:29:19.037887
Argentina,AR,2004,GDP (current US$),NY.GDP.MKTP.CD,164657930452.787,2026-03-05 11:29:19.037890
Argentina,AR,2003,GDP (current US$),NY.GDP.MKTP.CD,127586973492.177,2026-03-05 11:29:19.037892
Argentina,AR,2002,GDP (current US$),NY.GDP.MKTP.CD,97724004251.8602,2026-03-05 11:29:19.037895
Argentina,AR,2001,GDP (current US$),NY.GDP.MKTP.CD,268696750000.0,2026-03-05 11:29:19.037899
Argentina,AR,2000,GDP (current US$),NY.GDP.MKTP.CD,284203750000.0,2026-03-05 11:29:19.037901
Argentina,AR,1999,GDP (current US$),NY.GDP.MKTP.CD,283523000000.0,2026-03-05 11:29:19.037904
Argentina,AR,1998,GDP (current US$),NY.GDP.MKTP.CD,298948250000.0,2026-03-05 11:29:19.037907
Argentina,AR,1997,GDP (current US$),NY.GDP.MKTP.CD,292859000000.0,2026-03-05 11:29:19.037910
Argentina,AR,1996,GDP (current US$),NY.GDP.MKTP.CD,272149750000.0,2026-03-05 11:29:19.037912
Argentina,AR,1995,GDP (current US$),NY.GDP.MKTP.CD,258031750000.0,2026-03-05 11:29:19.037915
Argentina,AR,1994,GDP (current US$),NY.GDP.MKTP.CD,257440000000.0,2026-03-05 11:29:19.037918
Argentina,AR,1993,GDP (current US$),NY.GDP.MKTP.CD,236741715015.015,2026-03-05 11:29:19.037921
Argentina,AR,1992,GDP (current US$),NY.GDP.MKTP.CD,228778917308.17,2026-03-05 11:29:19.037924
Argentina,AR,1991,GDP (current US$),NY.GDP.MKTP.CD,189719984268.485,2026-03-05 11:29:19.037927
Argentina,AR,1990,GDP (current US$),NY.GDP.MKTP.CD,141352654305.163,2026-03-05 11:29:19.037929
Argentina,AR,1989,GDP (current US$),NY.GDP.MKTP.CD,76629728760.123,2026-03-05 11:29:19.037932
Argentina,AR,1988,GDP (current US$),NY.GDP.MKTP.CD,126890235049.092,2026-03-05 11:29:19.037935
Argentina,AR,1987,GDP (current US$),NY.GDP.MKTP.CD,108810885301.253,2026-03-05 11:29:19.037937
Argentina,AR,1986,GDP (current US$),NY.GDP.MKTP.CD,105872372613.857,2026-03-05 11:29:19.037940
Argentina,AR,1985,GDP (current US$),NY.GDP.MKTP.CD,88150891728.1064,2026-03-05 11:29:19.037943
Argentina,AR,1984,GDP (current US$),NY.GDP.MKTP.CD,116915052107.031,2026-03-05 11:29:19.037946
Argentina,AR,1983,GDP (current US$),NY.GDP.MKTP.CD,103979106777.911,2026-03-05 11:29:19.037948
Argentina,AR,1982,GDP (current US$),NY.GDP.MKTP.CD,84307486836.724,2026-03-05 11:29:19.037951
Argentina,AR,1981,GDP (current US$),NY.GDP.MKTP.CD,78676842366.5529,2026-03-05 11:29:19.037954
Argentina,AR,1980,GDP (current US$),NY.GDP.MKTP.CD,76961923741.0701,2026-03-05 11:29:19.037957
Argentina,AR,1979,GDP (current US$),NY.GDP.MKTP.CD,69252328951.6441,2026-03-05 11:29:19.037960
Argentina,AR,1978,GDP (current US$),NY.GDP.MKTP.CD,89049453088.3282,2026-03-05 11:29:19.037962
Argentina,AR,1977,GDP (current US$),NY.GDP.MKTP.CD,56781000101.0848,2026-03-05 11:29:19.037965
Argentina,AR,1976,GDP (current US$),NY.GDP.MKTP.CD,51169499892.1722,2026-03-05 11:29:19.037968
Argentina,AR,1975,GDP (current US$),NY.GDP.MKTP.CD,52438647921.9226,2026-03-05 11:29:19.270308
Argentina,AR,1974,GDP (current US$),NY.GDP.MKTP.CD,72436777342.4554,2026-03-05 11:29:19.270313
Argentina,AR,1973,GDP (current US$),NY.GDP.MKTP.CD,52544000116.9037,2026-03-05 11:29:19.270315
Argentina,AR,1972,GDP (current US$),NY.GDP.MKTP.CD,34733000536.2862,2026-03-05 11:29:19.270317
Argentina,AR,1971,GDP (current US$),NY.GDP.MKTP.CD,33293199095.4881,2026-03-05 11:29:19.270319
Argentina,AR,1970,GDP (current US$),NY.GDP.MKTP.CD,31584210365.5447,2026-03-05 11:29:19.270320
Argentina,AR,1969,GDP (current US$),NY.GDP.MKTP.CD,31256284543.6155,2026-03-05 11:29:19.270322
Argentina,AR,1968,GDP (current US$),NY.GDP.MKTP.CD,26436857247.4982,2026-03-05 11:29:19.270324
Argentina,AR,1967,GDP (current US$),NY.GDP.MKTP.CD,24256667553.2569,2026-03-05 11:29:19.270325
Argentina,AR,1966,GDP (current US$),NY.GDP.MKTP.CD,28630474727.9023,2026-03-05 11:29:19.270327
Argentina,AR,1965,GDP (current US$),NY.GDP.MKTP.CD,28344705966.6389,2026-03-05 11:29:19.270328
Argentina,AR,1964,GDP (current US$),NY.GDP.MKTP.CD,25605249381.7597,2026-03-05 11:29:19.270330
Argentina,AR,1963,GDP (current US$),NY.GDP.MKTP.CD,18272123664.4715,2026-03-05 11:29:19.270332
Argentina,AR,1962,GDP (current US$),NY.GDP.MKTP.CD,18337691145.3688,2026-03-05 11:29:19.270333
Argentina,AR,1961,GDP (current US$),NY.GDP.MKTP.CD,20132220374.9093,2026-03-05 11:29:19.270335
Argentina,AR,1960,GDP (current US$),NY.GDP.MKTP.CD,15865474315.4056,2026-03-05 11:29:19.270337
Argentina,AR,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,219.883929014578,2026-03-05 11:29:19.511865
Argentina,AR,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,133.488935594175,2026-03-05 11:29:19.511870
Argentina,AR,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,72.430757531824,2026-03-05 11:29:19.511872
Argentina,AR,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,48.4093786255199,2026-03-05 11:29:19.511874
Argentina,AR,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,42.0150947376509,2026-03-05 11:29:19.511875
Argentina,AR,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,53.5483043492339,2026-03-05 11:29:19.511877
Argentina,AR,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,34.2772237131003,2026-03-05 11:29:19.511879
Brazil,BR,2024,GDP (current US$),NY.GDP.MKTP.CD,2185821648943.86,2026-03-05 11:29:19.995672
Brazil,BR,2023,GDP (current US$),NY.GDP.MKTP.CD,2191131869706.02,2026-03-05 11:29:19.995677
Brazil,BR,2022,GDP (current US$),NY.GDP.MKTP.CD,1951923832083.87,2026-03-05 11:29:19.995679
Brazil,BR,2021,GDP (current US$),NY.GDP.MKTP.CD,1670647464062.96,2026-03-05 11:29:19.995680
Brazil,BR,2020,GDP (current US$),NY.GDP.MKTP.CD,1476107292151.95,2026-03-05 11:29:19.995682
Brazil,BR,2019,GDP (current US$),NY.GDP.MKTP.CD,1873288158838.63,2026-03-05 11:29:19.995683
Brazil,BR,2018,GDP (current US$),NY.GDP.MKTP.CD,1916933708352.71,2026-03-05 11:29:19.995684
Brazil,BR,2017,GDP (current US$),NY.GDP.MKTP.CD,2063514688805.78,2026-03-05 11:29:19.995686
Brazil,BR,2016,GDP (current US$),NY.GDP.MKTP.CD,1795693265999.04,2026-03-05 11:29:19.995687
Brazil,BR,2015,GDP (current US$),NY.GDP.MKTP.CD,1802211999456.42,2026-03-05 11:29:19.995689
Brazil,BR,2014,GDP (current US$),NY.GDP.MKTP.CD,2456043766032.38,2026-03-05 11:29:19.995690
Brazil,BR,2013,GDP (current US$),NY.GDP.MKTP.CD,2472819362043.74,2026-03-05 11:29:19.995692
Brazil,BR,2012,GDP (current US$),NY.GDP.MKTP.CD,2465228293706.86,2026-03-05 11:29:19.995693
Brazil,BR,2011,GDP (current US$),NY.GDP.MKTP.CD,2616156606579.21,2026-03-05 11:29:19.995695
Brazil,BR,2010,GDP (current US$),NY.GDP.MKTP.CD,2208838108484.35,2026-03-05 11:29:19.995696
Brazil,BR,2009,GDP (current US$),NY.GDP.MKTP.CD,1666996294252.12,2026-03-05 11:29:19.995697
Brazil,BR,2008,GDP (current US$),NY.GDP.MKTP.CD,1695855391757.96,2026-03-05 11:29:19.995699
Brazil,BR,2007,GDP (current US$),NY.GDP.MKTP.CD,1397114247188.89,2026-03-05 11:29:19.995700
Brazil,BR,2006,GDP (current US$),NY.GDP.MKTP.CD,1107626711163.23,2026-03-05 11:29:19.995702
Brazil,BR,2005,GDP (current US$),NY.GDP.MKTP.CD,891633826625.407,2026-03-05 11:29:19.995703
Brazil,BR,2004,GDP (current US$),NY.GDP.MKTP.CD,669289321944.512,2026-03-05 11:29:19.995704
Brazil,BR,2003,GDP (current US$),NY.GDP.MKTP.CD,558233724164.711,2026-03-05 11:29:19.995706
Brazil,BR,2002,GDP (current US$),NY.GDP.MKTP.CD,509795270685.19,2026-03-05 11:29:19.995707
Brazil,BR,2001,GDP (current US$),NY.GDP.MKTP.CD,559983704094.17,2026-03-05 11:29:19.995709
Brazil,BR,2000,GDP (current US$),NY.GDP.MKTP.CD,655448188259.351,2026-03-05 11:29:19.995710
Brazil,BR,1999,GDP (current US$),NY.GDP.MKTP.CD,599642075004.471,2026-03-05 11:29:19.995712
Brazil,BR,1998,GDP (current US$),NY.GDP.MKTP.CD,863711007325.493,2026-03-05 11:29:19.995713
